Sequential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,,,,
150,v,,,,,41,3,167,1,560.2250508,,560.2157478,560.2250508,561.2252644,561.2252644,561.2252644,561.2252644,561.2252644,562.2252459,562.2252459,562.7767536,v,1,0.53708,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,42,0,168,0,562.7917121,,562.7816213,562.7917121,563.7917563,563.7917563,563.7917563,563.7917563,563.7917563,564.7918475,564.7918475,565.2437472,x,1,0.4434721,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,42,1,169,1,565.258253,,565.2488413,565.258253,566.2586401,566.2586401,566.2586401,566.2586401,566.2586401,567.2584827,567.2584827,567.8269053,v,1,0.5512626,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,42,2,170,3,567.8414697,,567.8305211,567.8414697,568.8416401,568.8416401,568.8416401,568.8416401,568.8416401,569.8416933,569.8416933,570.4445806,z,1,0.5881706,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,42,3,171,0,570.4587476,,570.4480638,570.4587476,571.4587164,571.4587164,571.4587164,571.4587164,571.4587164,572.4584338,572.4584338,573.0930347,x,1,0.6215099,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,43,0,172,0,573.1083339,,573.0974512,573.1083339,574.1083428,574.1083428,574.1083428,574.1083428,574.1083428,575.1084934,575.1084934,575.7441871,x,1,0.6300272,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,43,1,173,2,575.7580333,,575.7497848,575.7580333,576.7589565,576.7589565,576.7589565,576.7589565,576.7589565,577.7581187,577.7581187,578.4273053,c,1,0.6506881,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,43,2,174,3,578.4415744,,578.4320922,578.4415744,579.4417104,579.4417104,579.4417104,579.4417104,579.4417104,580.4413687,580.4413687,581.0273656,z,1,0.5804719,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,43,3,175,3,581.0412349,,581.0327741,581.0412349,582.0414503,582.0414503,582.0414503,582.0414503,582.0414503,583.0414348,583.0414348,583.6106591,z,1,0.5511675,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,44,0,176,3,583.6246832,,583.6154494,583.6246832,584.6248413,584.6248413,584.6248413,584.6248413,584.6248413,585.6247059,585.6247059,586.4277825,z,1,0.7969375,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,44,1,177,1,586.441417,,586.4310295,586.441417,587.441971,587.441971,587.441971,587.441971,587.441971,588.441356,588.441356,589.0261345,v,1,0.5710252,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,44,2,178,1,589.0412771,,589.0309435,589.0412771,590.0412127,590.0412127,590.0412127,590.0412127,590.0412127,591.0412609,591.0412609,591.6788818,v,1,0.6339407,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,44,3,179,1,591.6910383,,591.6840501,591.6910383,592.6911809,592.6911809,592.6911809,592.6911809,592.6911809,593.6910387,593.6910387,594.476556,v,1,0.7773428,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,45,0,180,3,594.4910797,,594.4814336,594.4910797,595.4915537,595.4915537,595.4915537,595.4915537,595.4915537,596.4913587,596.4913587,597.1930694,z,1,0.6862703,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,45,1,181,3,597.2077058,,597.1979771,597.2077058,598.2079539,598.2079539,598.2079539,598.2079539,598.2079539,599.2079566,599.2079566,599.9098158,z,1,0.691926,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,45,2,182,1,599.9243662,,599.9146622,599.9243662,600.9246754,600.9246754,600.9246754,600.9246754,600.9246754,601.9244624,601.9244624,602.5095528,v,1,0.5775762,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,45,3,183,2,602.524332,,602.5135133,602.524332,603.5247089,603.5247089,603.5247089,603.5247089,603.5247089,604.5244621,604.5244621,605.0435558,c,1,0.5099631,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,46,0,184,1,605.0579481,,605.0501642,605.0579481,606.0578574,606.0578574,606.0578574,606.0578574,606.0578574,607.0577103,607.0577103,607.7421782,v,1,0.6792095,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,46,1,185,3,607.75769,,607.7478222,607.75769,608.7578535,608.7578535,608.7578535,608.7578535,608.7578535,609.7576754,609.7576754,610.3424684,z,1,0.5720739,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,46,2,186,1,610.3575033,,610.3470339,610.3575033,611.3578312,611.3578312,611.3578312,611.3578312,611.3578312,612.3577154,612.3577154,612.9425104,v,1,0.5744623,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,46,3,187,0,612.9574318,,612.9473811,612.9574318,613.9578735,613.9578735,613.9578735,613.9578735,613.9578735,614.9577221,614.9577221,615.6938558,x,1,0.7335131,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,47,0,188,1,615.7073628,,615.6988556,615.7073628,616.707533,616.707533,616.707533,616.707533,616.707533,617.7076676,617.7076676,618.5760409,v,1,0.8650865,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,47,1,189,1,618.590682,,618.5795928,618.590682,619.5909355,619.5909355,619.5909355,619.5909355,619.5909355,620.5909918,620.5909918,621.1761628,v,1,0.5753023,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,47,2,190,3,621.1905238,,621.1807485,621.1905238,622.1910036,622.1910036,622.1910036,622.1910036,622.1910036,623.1907102,623.1907102,623.8255708,z,1,0.6180321,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,47,3,191,0,623.8406377,,623.830203,623.8406377,624.8405607,624.8405607,624.8405607,624.8405607,624.8405607,625.840663,625.840663,627.3088655,x,1,1.4572181,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,48,0,192,2,627.323851,,627.3133711,627.323851,628.3240513,628.3240513,628.3240513,628.3240513,628.3240513,629.3240695,629.3240695,630.8421204,c,1,1.5104556,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,48,1,193,2,630.8574659,,630.8467458,630.8574659,631.8575119,631.8575119,631.8575119,631.8575119,631.8575119,632.857331,632.857331,633.891991,c,1,1.0254074,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,48,2,194,2,633.9070742,,633.8967711,633.9070742,634.9072386,634.9072386,634.9072386,634.9072386,634.9072386,635.9071558,635.9071558,637.2593219,c,1,1.3449296,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,48,3,195,2,637.2736926,,637.264046,637.2736926,638.2740762,638.2740762,638.2740762,638.2740762,638.2740762,639.2739535,639.2739535,640.3925355,c,1,1.1145491,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,49,0,196,3,640.4069664,,640.3984184,640.4069664,641.4073992,641.4073992,641.4073992,641.4073992,641.4073992,642.4073878,642.4073878,643.6085543,z,1,1.187377,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,49,1,197,0,643.6235397,,643.6128978,643.6235397,644.6239788,644.6239788,644.6239788,644.6239788,644.6239788,645.6238021,645.6238021,646.3585546,x,1,0.7195728,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,49,2,198,0,646.3736449,,646.3635593,646.3736449,647.3737512,647.3737512,647.3737512,647.3737512,647.3737512,648.3737052,648.3737052,649.4416541,x,1,1.0557703,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,49,3,199,3,649.456903,,649.4470969,649.456903,650.4570795,650.4570795,650.4570795,650.4570795,650.4570795,651.4570067,651.4570067,652.2748765,z,1,0.8010287,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530

